season,week,game_id,team,opponent,is_home,plays,rush_att,pass_plays,run_share,points_for,points_against,margin,mean_score_diff
2025,15,2025_15_MIA_PIT,PIT,MIA,1,62,32,30,0.5161,28,15,13,5.742
2025,15,2025_15_MIN_DAL,DAL,MIN,1,69,29,40,0.4203,26,34,-8,-1.406
2025,15,2025_15_MIN_DAL,MIN,DAL,0,51,27,24,0.5294,34,26,8,-1.941
2025,15,2025_15_NYJ_JAX,JAX,NYJ,1,56,24,32,0.4286,48,20,28,13.196
2025,15,2025_15_NYJ_JAX,NYJ,JAX,0,68,32,36,0.4706,20,48,-28,-20.515
2025,15,2025_15_TEN_SF,SF,TEN,1,70,38,32,0.5429,37,24,13,8.129
2025,15,2025_15_TEN_SF,TEN,SF,0,49,20,29,0.4082,24,37,-13,-11.612
2025,15,2025_15_WAS_NYG,NYG,WAS,1,67,29,38,0.4328,21,29,-8,-10.299
2025,15,2025_15_WAS_NYG,WAS,NYG,0,55,34,21,0.6182,29,21,8,6.873
2025,16,2025_16_ATL_ARI,ARI,ATL,1,56,23,33,0.4107,19,26,-7,-1.232
2025,16,2025_16_ATL_ARI,ATL,ARI,0,71,35,36,0.493,26,19,7,-1.592
2025,16,2025_16_BUF_CLE,BUF,CLE,0,48,27,21,0.5625,23,20,3,3.146
2025,16,2025_16_BUF_CLE,CLE,BUF,1,64,31,33,0.4844,20,23,-3,-6.406
2025,16,2025_16_CIN_MIA,CIN,MIA,0,61,26,35,0.4262,45,21,24,7.344
2025,16,2025_16_CIN_MIA,MIA,CIN,1,58,28,30,0.4828,21,45,-24,-13.034
2025,16,2025_16_GB_CHI,CHI,GB,1,60,26,34,0.4333,22,16,6,-5.5
2025,16,2025_16_GB_CHI,GB,CHI,0,68,42,26,0.6176,16,22,-6,2.25
2025,16,2025_16_JAX_DEN,DEN,JAX,1,65,17,48,0.2615,20,34,-14,-8.292
2025,16,2025_16_JAX_DEN,JAX,DEN,0,68,27,41,0.3971,34,20,14,4.647
2025,16,2025_16_KC_TEN,KC,TEN,0,43,15,28,0.3488,9,26,-17,-5.698
2025,16,2025_16_KC_TEN,TEN,KC,1,68,38,30,0.5588,26,9,17,4.662
2025,16,2025_16_LAC_DAL,DAL,LAC,1,56,23,33,0.4107,17,34,-17,-4.589
2025,16,2025_16_LAC_DAL,LAC,DAL,0,61,32,29,0.5246,34,17,17,2.721
2025,16,2025_16_LA_SEA,LA,SEA,0,88,39,49,0.4432,37,38,-1,0.58
2025,16,2025_16_LA_SEA,SEA,LA,1,65,26,39,0.4,38,37,1,-5.338
2025,16,2025_16_LV_HOU,HOU,LV,1,59,24,35,0.4068,23,21,2,2.254
2025,16,2025_16_LV_HOU,LV,HOU,0,53,27,26,0.5094,21,23,-2,-4.566
2025,16,2025_16_MIN_NYG,MIN,NYG,0,55,28,27,0.5091,16,13,3,1.564
2025,16,2025_16_MIN_NYG,NYG,MIN,1,48,30,18,0.625,13,16,-3,-3.438
2025,16,2025_16_NE_BAL,BAL,NE,1,53,32,21,0.6038,24,28,-4,1.0
2025,16,2025_16_NE_BAL,NE,BAL,0,69,20,49,0.2899,28,24,4,-3.841
2025,16,2025_16_NYJ_NO,NO,NYJ,1,77,25,52,0.3247,29,6,23,3.052
2025,16,2025_16_NYJ_NO,NYJ,NO,0,63,20,43,0.3175,6,29,-23,-7.714
2025,16,2025_16_PHI_WAS,PHI,WAS,0,65,33,32,0.5077,29,18,11,1.185
2025,16,2025_16_PHI_WAS,WAS,PHI,1,51,26,25,0.5098,18,29,-11,-5.431
2025,16,2025_16_PIT_DET,DET,PIT,1,68,11,57,0.1618,24,29,-5,-5.368
2025,16,2025_16_PIT_DET,PIT,DET,0,70,27,43,0.3857,29,24,5,0.586
2025,16,2025_16_SF_IND,IND,SF,1,58,20,38,0.3448,27,48,-21,-10.086
2025,16,2025_16_SF_IND,SF,IND,0,63,28,35,0.4444,48,27,21,5.0
2025,16,2025_16_TB_CAR,CAR,TB,1,53,19,34,0.3585,23,20,3,-2.943
2025,16,2025_16_TB_CAR,TB,CAR,0,60,32,28,0.5333,20,23,-3,-0.383
2025,17,2025_17_ARI_CIN,ARI,CIN,0,54,13,41,0.2407,14,37,-23,-22.185
2025,17,2025_17_ARI_CIN,CIN,ARI,1,70,31,39,0.4429,37,14,23,12.7
2025,17,2025_17_BAL_GB,BAL,GB,0,73,52,21,0.7123,41,24,17,4.616
2025,17,2025_17_BAL_GB,GB,BAL,1,43,16,27,0.3721,24,41,-17,-11.605
2025,17,2025_17_CHI_SF,CHI,SF,0,63,22,41,0.3492,38,42,-4,-4.556
2025,17,2025_17_CHI_SF,SF,CHI,1,68,34,34,0.5,42,38,4,-0.618
2025,17,2025_17_DAL_WAS,DAL,WAS,0,87,44,43,0.5057,30,23,7,6.586
2025,17,2025_17_DAL_WAS,WAS,DAL,1,40,16,24,0.4,23,30,-7,-10.975
2025,17,2025_17_DEN_KC,DEN,KC,0,70,31,39,0.4429,20,13,7,-1.557
2025,17,2025_17_DEN_KC,KC,DEN,1,41,19,22,0.4634,13,20,-7,-2.415
2025,17,2025_17_DET_MIN,DET,MIN,0,64,30,34,0.4688,10,23,-13,-5.5
2025,17,2025_17_DET_MIN,MIN,DET,1,51,28,23,0.549,23,10,13,2.588
2025,17,2025_17_HOU_LAC,HOU,LAC,0,59,31,28,0.5254,20,16,4,9.576
2025,17,2025_17_HOU_LAC,LAC,HOU,1,59,22,37,0.3729,16,20,-4,-11.695
2025,17,2025_17_JAX_IND,IND,JAX,1,54,21,33,0.3889,17,23,-6,0.463
2025,17,2025_17_JAX_IND,JAX,IND,0,68,29,39,0.4265,23,17,6,-3.088
2025,17,2025_17_LA_ATL,ATL,LA,1,53,33,20,0.6226,27,24,3,6.245
2025,17,2025_17_LA_ATL,LA,ATL,0,61,20,41,0.3279,24,27,-3,-11.098
2025,17,2025_17_NE_NYJ,NE,NYJ,0,60,34,26,0.5667,42,10,32,20.217
2025,17,2025_17_NE_NYJ,NYJ,NE,1,63,28,35,0.4444,10,42,-32,-29.333
2025,17,2025_17_NO_TEN,NO,TEN,0,51,22,29,0.4314,34,26,8,-6.255
2025,17,2025_17_NO_TEN,TEN,NO,1,72,28,44,0.3889,26,34,-8,0.694
2025,17,2025_17_NYG_LV,LV,NYG,1,54,20,34,0.3704,10,34,-24,-11.519
2025,17,2025_17_NYG_LV,NYG,LV,0,60,28,32,0.4667,34,10,24,9.133
2025,17,2025_17_PHI_BUF,BUF,PHI,1,73,32,41,0.4384,12,13,-1,-8.767
2025,17,2025_17_PHI_BUF,PHI,BUF,0,53,25,28,0.4717,13,12,1,7.113
2025,17,2025_17_PIT_CLE,CLE,PIT,1,49,24,25,0.4898,13,6,7,4.204
2025,17,2025_17_PIT_CLE,PIT,CLE,0,63,24,39,0.381,6,13,-7,-5.905
2025,17,2025_17_SEA_CAR,CAR,SEA,1,49,23,26,0.4694,10,27,-17,-6.347
2025,17,2025_17_SEA_CAR,SEA,CAR,0,65,35,30,0.5385,27,10,17,3.015
2025,17,2025_17_TB_MIA,MIA,TB,1,52,28,24,0.5385,20,17,3,5.096
2025,17,2025_17_TB_MIA,TB,MIA,0,63,16,47,0.254,17,20,-3,-6.381
2025,18,2025_18_ARI_LA,ARI,LA,0,53,15,38,0.283,20,37,-17,-6.679
2025,18,2025_18_ARI_LA,LA,ARI,1,68,28,40,0.4118,37,20,17,2.765
2025,18,2025_18_BAL_PIT,BAL,PIT,0,47,26,21,0.5532,24,26,-2,2.043
2025,18,2025_18_BAL_PIT,PIT,BAL,1,73,24,49,0.3288,26,24,2,-5.137
2025,18,2025_18_CAR_TB,CAR,TB,0,47,13,34,0.2766,14,16,-2,-7.021
2025,18,2025_18_CAR_TB,TB,CAR,1,66,42,24,0.6364,16,14,2,5.061
2025,18,2025_18_CLE_CIN,CIN,CLE,1,67,25,42,0.3731,18,20,-2,-3.478
2025,18,2025_18_CLE_CIN,CLE,CIN,0,52,24,28,0.4615,20,18,2,2.442
2025,18,2025_18_DAL_NYG,DAL,NYG,0,53,29,24,0.5472,17,34,-17,-7.019
2025,18,2025_18_DAL_NYG,NYG,DAL,1,70,32,38,0.4571,34,17,17,4.071
2025,18,2025_18_DET_CHI,CHI,DET,1,54,19,35,0.3519,16,19,-3,-9.426
2025,18,2025_18_DET_CHI,DET,CHI,0,72,27,45,0.375,19,16,3,5.25
2025,18,2025_18_GB_MIN,GB,MIN,0,49,34,15,0.6939,3,16,-13,-10.041
2025,18,2025_18_GB_MIN,MIN,GB,1,64,31,33,0.4844,16,3,13,6.688
2025,18,2025_18_IND_HOU,HOU,IND,1,63,32,31,0.5079,38,30,8,0.032
2025,18,2025_18_IND_HOU,IND,HOU,0,64,28,36,0.4375,30,38,-8,-2.859
2025,18,2025_18_KC_LV,KC,LV,0,62,23,39,0.371,12,14,-2,-1.306
2025,18,2025_18_KC_LV,LV,KC,1,61,32,29,0.5246,14,12,2,-0.066
2025,18,2025_18_LAC_DEN,DEN,LAC,1,56,29,27,0.5179,19,3,16,7.5
2025,18,2025_18_LAC_DEN,LAC,DEN,0,66,21,45,0.3182,3,19,-16,-10.682
2025,18,2025_18_MIA_NE,MIA,NE,0,54,25,29,0.463,10,38,-28,-13.741
2025,18,2025_18_MIA_NE,NE,MIA,1,54,32,22,0.5926,38,10,28,12.537
2025,18,2025_18_NO_ATL,ATL,NO,1,58,23,35,0.3966,19,17,2,3.017
2025,18,2025_18_NO_ATL,NO,ATL,0,65,26,39,0.4,17,19,-2,-5.831
2025,18,2025_18_NYJ_BUF,BUF,NYJ,1,70,39,31,0.5571,35,8,27,16.143
2025,18,2025_18_NYJ_BUF,NYJ,BUF,0,47,23,24,0.4894,8,35,-27,-22.34
2025,18,2025_18_SEA_SF,SEA,SF,0,64,36,28,0.5625,13,3,10,6.062
2025,18,2025_18_SEA_SF,SF,SEA,1,42,12,30,0.2857,3,13,-10,-7.857
2025,18,2025_18_TEN_JAX,JAX,TEN,1,55,21,34,0.3818,41,7,34,14.164
2025,18,2025_18_TEN_JAX,TEN,JAX,0,53,19,34,0.3585,7,41,-34,-17.943
2025,18,2025_18_WAS_PHI,PHI,WAS,1,62,19,43,0.3065,17,24,-7,-1.403
2025,18,2025_18_WAS_PHI,WAS,PHI,0,61,40,21,0.6557,24,17,7,-1.557
