season,team,game_number,game_pk,date,bat_atBats,bat_baseOnBalls,bat_doubles,bat_hitByPitch,bat_hits,bat_homeRuns,bat_plateAppearances,bat_runs,bat_sacFlies,bat_stolenBases,bat_strikeOuts,bat_triples,pit_atBats,pit_baseOnBalls,pit_battersFaced,pit_earnedRuns,pit_hits,pit_homeRuns,pit_outs,pit_runs,pit_strikeOuts
2015,Baltimore Orioles,43,414335,2015-05-26,29,3,1,0,5,0,33,1,1,2,5,0,33,6,39,4,8,0,27,4,5
2015,Baltimore Orioles,44,414350,2015-05-27,33,0,1,1,10,3,34,5,0,2,9,0,38,1,39,4,11,1,27,4,5
2015,Baltimore Orioles,45,413930,2015-05-28,33,0,0,0,6,1,33,2,0,0,16,0,34,1,36,3,9,0,27,3,2
2015,Baltimore Orioles,46,413945,2015-05-28,34,4,3,0,13,0,39,6,0,1,5,1,32,3,35,3,6,2,27,3,4
2015,Baltimore Orioles,47,414377,2015-05-29,31,2,0,0,6,1,33,2,0,0,9,0,32,0,35,1,5,1,27,1,8
2015,Baltimore Orioles,48,414392,2015-05-30,29,1,0,0,3,0,30,0,0,0,8,0,32,2,35,3,8,2,27,3,6
2015,Baltimore Orioles,49,414407,2015-05-31,37,4,1,1,10,4,42,5,0,0,7,0,39,4,45,8,15,2,27,9,14
2015,Baltimore Orioles,50,414411,2015-06-01,32,2,1,0,7,0,34,2,0,0,8,1,29,4,35,5,9,1,24,5,10
2015,Baltimore Orioles,51,414422,2015-06-02,32,2,0,0,7,0,34,4,0,0,9,1,33,3,37,6,9,2,24,6,9
2015,Baltimore Orioles,52,414437,2015-06-03,31,0,1,0,4,0,31,1,0,0,11,1,27,0,27,3,4,3,24,3,10
2015,Baltimore Orioles,53,414451,2015-06-04,33,2,0,0,8,1,35,3,0,1,10,0,31,4,36,2,5,1,27,2,14
2015,Baltimore Orioles,54,414462,2015-06-05,34,1,1,0,11,1,36,5,1,0,7,1,33,4,37,2,7,0,27,2,6
2015,Baltimore Orioles,55,414477,2015-06-06,29,2,1,0,6,1,32,1,0,0,12,0,27,8,36,2,7,0,24,2,9
2015,Baltimore Orioles,56,414492,2015-06-07,40,3,1,0,12,2,44,7,1,0,11,1,36,3,40,3,9,0,27,3,12
2015,Baltimore Orioles,57,414516,2015-06-09,27,3,1,1,5,0,32,1,0,0,8,0,31,4,36,0,5,0,27,0,6
2015,Baltimore Orioles,58,414531,2015-06-10,31,2,2,0,10,0,34,5,1,0,9,0,31,1,32,2,7,0,27,2,10
2015,Baltimore Orioles,59,414545,2015-06-11,32,2,2,0,10,3,35,6,1,0,5,0,34,2,37,5,8,1,27,5,6
2015,Baltimore Orioles,60,414562,2015-06-12,40,2,2,0,16,2,42,11,0,0,4,0,36,3,40,3,9,1,27,3,11
2015,Baltimore Orioles,61,414577,2015-06-13,39,0,3,0,15,3,39,9,0,0,4,1,37,2,39,4,11,1,27,4,9
2015,Baltimore Orioles,62,414592,2015-06-14,33,5,1,0,6,0,38,3,0,0,10,0,36,4,42,5,10,0,27,5,7
2015,Baltimore Orioles,63,414609,2015-06-15,28,3,1,0,5,1,31,4,0,1,5,0,29,1,30,0,4,0,27,0,11
2015,Baltimore Orioles,64,414624,2015-06-16,39,8,2,1,17,8,50,19,1,0,7,0,32,3,35,3,6,1,27,3,5
2015,Baltimore Orioles,65,414629,2015-06-17,35,1,2,0,8,2,36,6,0,0,9,0,35,1,36,3,9,1,27,4,9
2015,Baltimore Orioles,66,414644,2015-06-18,34,2,1,0,6,1,36,1,0,1,11,0,26,2,29,2,5,1,24,2,4
2015,Baltimore Orioles,67,414659,2015-06-19,33,5,0,2,6,0,40,4,0,1,8,0,28,6,36,5,9,0,24,5,2
2015,Baltimore Orioles,68,414674,2015-06-20,35,1,3,1,10,0,38,5,1,0,8,0,35,3,40,3,10,0,27,3,7
2015,Baltimore Orioles,69,414689,2015-06-21,42,5,0,0,16,2,47,13,0,0,9,2,36,6,43,9,12,3,27,9,8
2015,Baltimore Orioles,70,414712,2015-06-23,33,3,2,0,11,1,38,6,1,0,5,1,35,5,40,4,8,0,27,4,12
2015,Baltimore Orioles,71,414727,2015-06-24,33,1,2,0,8,0,34,1,0,0,11,0,29,1,32,0,7,1,24,5,5
2015,Baltimore Orioles,72,414742,2015-06-25,39,2,6,1,14,1,44,8,1,1,9,0,38,0,39,6,12,1,27,6,7
2015,Baltimore Orioles,73,414757,2015-06-26,32,2,3,0,10,1,35,4,1,0,10,0,36,3,39,3,10,3,27,3,9
2015,Baltimore Orioles,74,414787,2015-06-28,28,2,3,1,6,2,31,4,0,0,5,0,31,2,33,0,4,0,27,0,8
2015,Baltimore Orioles,75,414772,2015-06-28,33,4,3,0,8,3,37,8,0,0,12,0,34,0,34,0,8,0,27,0,7
2015,Baltimore Orioles,76,414804,2015-06-29,34,3,2,0,9,0,37,1,0,0,14,0,40,2,42,8,14,4,27,8,8
2015,Baltimore Orioles,77,414818,2015-06-30,35,1,0,0,7,3,36,6,0,1,6,0,35,4,39,8,12,4,27,8,4
2015,Baltimore Orioles,78,414833,2015-07-01,32,1,2,0,9,2,33,4,0,0,7,0,30,1,32,2,4,2,27,2,5
2015,Baltimore Orioles,79,414845,2015-07-02,28,3,0,0,3,0,31,0,0,0,4,0,33,4,38,2,7,0,27,2,9
2015,Baltimore Orioles,80,414848,2015-07-03,31,2,0,0,5,0,33,0,0,0,9,0,29,2,31,1,7,1,24,1,5
2015,Baltimore Orioles,81,414863,2015-07-04,30,2,0,0,4,1,32,2,0,0,10,0,33,2,37,3,11,0,24,3,8
2015,Boston Red Sox,1,413652,2015-04-06,35,7,0,0,9,5,42,8,0,1,9,0,31,2,33,0,3,0,27,0,9
2015,Boston Red Sox,2,413674,2015-04-08,30,4,0,0,3,0,35,2,0,0,10,0,31,2,34,3,6,1,24,4,7
2015,Boston Red Sox,3,413686,2015-04-09,39,6,0,0,11,0,45,6,0,0,7,1,32,3,35,2,5,0,27,2,10
2015,Boston Red Sox,4,413696,2015-04-10,71,8,1,2,18,1,83,6,1,1,15,0,67,6,75,5,14,2,57,5,13
2015,Boston Red Sox,5,413711,2015-04-11,37,5,3,0,9,0,42,8,0,2,3,0,31,2,34,4,5,1,27,4,11
2015,Boston Red Sox,6,413726,2015-04-12,35,3,1,0,8,1,39,4,1,0,6,0,36,6,44,13,16,3,24,14,5
2015,Boston Red Sox,7,413754,2015-04-13,34,5,0,2,13,2,42,9,1,2,2,0,32,2,34,3,4,2,27,4,9
2015,Boston Red Sox,8,413767,2015-04-14,36,1,1,3,11,1,40,8,0,1,5,0,36,3,41,7,10,0,27,7,11
2015,Boston Red Sox,9,413782,2015-04-15,35,2,2,0,7,1,37,5,0,0,12,1,38,6,44,10,12,2,27,10,5
2015,Boston Red Sox,10,413792,2015-04-17,26,7,0,1,4,1,35,3,0,0,5,0,32,2,34,2,5,1,27,2,8
2015,Boston Red Sox,11,413807,2015-04-18,32,3,1,0,7,0,35,1,0,1,10,0,39,2,41,4,13,1,27,4,8
2015,Boston Red Sox,12,413822,2015-04-19,33,4,1,0,6,1,37,3,0,0,7,0,39,3,44,8,15,2,27,8,9
2015,Boston Red Sox,13,413834,2015-04-20,22,6,1,2,5,0,32,7,1,1,3,0,24,3,27,1,4,0,21,1,7
2015,Boston Red Sox,14,413845,2015-04-21,34,2,1,0,8,0,37,1,0,1,11,0,28,4,32,0,4,0,27,0,5
2015,Boston Red Sox,15,413860,2015-04-22,35,4,2,1,8,2,40,5,0,1,8,0,33,3,37,7,12,2,24,7,10
2015,Boston Red Sox,16,413875,2015-04-23,30,3,1,0,3,0,34,1,1,1,5,0,31,4,36,2,6,0,25,2,10
2015,Boston Red Sox,17,413886,2015-04-24,38,2,0,1,11,3,41,7,0,0,4,0,33,4,39,5,10,2,27,5,10
2015,Boston Red Sox,18,413901,2015-04-25,35,3,0,0,8,2,39,4,0,0,7,0,37,1,41,5,11,2,28,5,4
2015,Boston Red Sox,19,413916,2015-04-26,37,6,1,0,9,3,43,7,0,0,3,0,44,4,49,16,20,1,24,18,5
2015,Boston Red Sox,20,413942,2015-04-27,33,3,2,0,10,1,37,6,1,0,9,0,32,4,36,5,6,1,27,5,14
2015,Boston Red Sox,21,413957,2015-04-28,38,7,4,0,13,1,46,8,1,0,6,0,41,6,48,10,17,2,27,11,11
2015,Boston Red Sox,22,413972,2015-04-29,30,0,0,1,9,1,32,4,0,0,6,0,30,2,33,1,3,0,27,1,10
2015,Boston Red Sox,23,413989,2015-05-01,33,4,3,0,8,1,38,2,1,0,6,0,35,5,42,3,9,1,27,3,4
2015,Boston Red Sox,24,414004,2015-05-02,34,2,1,0,8,1,36,2,0,0,7,0,34,0,35,4,9,1,27,4,4
2015,Boston Red Sox,25,414019,2015-05-03,33,5,2,1,7,1,39,5,0,0,6,0,42,3,47,8,14,2,27,8,6
2015,Boston Red Sox,26,414036,2015-05-04,33,1,3,0,7,0,34,1,0,0,7,2,37,4,42,5,11,1,27,5,7
2015,Boston Red Sox,27,414051,2015-05-05,29,3,1,0,5,2,32,2,0,1,6,0,34,0,34,0,8,0,27,0,6
2015,Boston Red Sox,28,414066,2015-05-06,34,4,2,0,7,1,39,3,1,0,6,0,32,9,43,5,9,2,27,5,3
2015,Boston Red Sox,29,414081,2015-05-08,28,5,0,1,2,0,34,0,0,0,7,0,34,1,36,7,12,2,24,7,11
2015,Boston Red Sox,30,414096,2015-05-09,36,1,2,0,8,0,37,1,0,0,10,0,32,8,42,7,9,1,24,7,5
2015,Boston Red Sox,31,414111,2015-05-10,33,4,1,0,7,2,37,6,0,0,2,1,32,4,36,3,8,0,27,3,4
2015,Boston Red Sox,32,414125,2015-05-11,39,7,2,0,10,1,47,5,0,0,5,0,44,3,48,4,13,0,33,4,7
2015,Boston Red Sox,33,414135,2015-05-12,30,0,1,0,4,0,30,2,0,0,5,0,36,4,40,9,12,3,24,9,5
2015,Boston Red Sox,34,414150,2015-05-13,33,1,0,1,6,0,35,2,0,0,11,0,31,5,36,0,5,0,27,0,4
2015,Boston Red Sox,35,414164,2015-05-14,32,4,2,1,10,1,40,2,1,0,5,0,32,3,35,1,7,0,27,1,2
2015,Boston Red Sox,36,414178,2015-05-15,31,1,0,0,7,0,33,1,0,1,4,1,31,0,31,2,5,1,26,2,11
2015,Boston Red Sox,37,414193,2015-05-16,35,5,1,0,8,2,40,4,0,0,9,0,32,2,34,2,5,2,27,2,9
2015,Boston Red Sox,38,414208,2015-05-17,31,2,1,0,5,0,33,0,0,0,3,0,31,3,34,4,8,2,24,5,7
2015,Boston Red Sox,39,414241,2015-05-19,37,2,5,1,13,2,40,4,0,0,3,0,37,1,38,3,9,1,27,3,10
2015,Boston Red Sox,40,414256,2015-05-20,37,3,2,0,9,1,40,1,0,0,6,0,32,2,35,2,8,1,27,2,10
2015,Boston Red Sox,41,414268,2015-05-21,31,2,2,0,6,0,33,1,0,0,10,0,31,3,35,2,7,1,27,3,4
2015,Boston Red Sox,42,414269,2015-05-22,36,2,1,1,11,1,39,5,0,0,4,0,38,7,48,10,12,3,27,12,7
2015,Boston Red Sox,43,414284,2015-05-23,35,4,0,0,12,2,39,8,0,0,8,0,33,3,36,3,6,0,27,3,5
2015,Boston Red Sox,44,414299,2015-05-24,32,2,3,0,12,1,36,6,1,0,7,0,30,1,31,1,4,0,27,1,4
2015,Boston Red Sox,45,414316,2015-05-25,34,0,1,0,8,0,34,2,0,0,6,0,37,2,40,7,16,1,24,7,8
2015,Boston Red Sox,46,414331,2015-05-26,32,2,1,0,7,0,34,1,0,0,4,0,30,1,32,2,7,0,24,2,4
2015,Boston Red Sox,47,414346,2015-05-27,34,1,1,0,7,2,35,4,0,1,3,0,29,2,31,6,8,2,24,6,2
2015,Boston Red Sox,48,414360,2015-05-28,34,5,1,2,13,1,41,5,0,0,5,1,32,2,34,1,5,0,27,1,9
2015,Boston Red Sox,49,414367,2015-05-29,31,4,0,0,6,1,36,4,1,1,8,0,32,3,36,7,12,2,24,7,5
2015,Boston Red Sox,50,414382,2015-05-30,31,5,2,0,5,0,36,0,0,0,5,0,38,2,41,7,13,0,24,8,6
2015,Boston Red Sox,51,414397,2015-05-31,38,2,0,0,11,0,40,3,0,4,6,0,36,3,40,1,8,0,26,4,6
2015,Boston Red Sox,52,414429,2015-06-02,29,2,2,0,7,0,31,1,0,1,2,0,29,3,32,0,3,0,27,0,9
2015,Boston Red Sox,53,414415,2015-06-03,35,2,2,0,13,1,38,6,0,3,5,0,31,3,34,3,5,2,27,3,7
2015,Boston Red Sox,54,414444,2015-06-03,29,0,1,0,2,0,29,0,0,0,11,0,30,0,31,2,5,0,27,2,6
2015,Boston Red Sox,55,414456,2015-06-04,38,1,1,0,12,2,39,4,0,0,1,0,40,4,45,5,11,1,27,8,7
2015,Boston Red Sox,56,414469,2015-06-05,32,1,3,0,11,0,34,4,1,1,7,0,33,1,35,2,8,1,27,2,8
2015,Boston Red Sox,57,414484,2015-06-06,33,6,3,0,11,1,39,4,0,1,8,0,32,4,36,2,5,1,27,2,10
2015,Boston Red Sox,58,414499,2015-06-07,34,2,3,0,13,1,37,7,1,1,7,0,37,3,40,4,11,0,27,4,8
2015,Boston Red Sox,59,414516,2015-06-09,31,4,2,1,5,0,36,0,0,0,6,0,27,3,32,1,5,0,24,1,8
2015,Boston Red Sox,60,414531,2015-06-10,31,1,2,0,7,0,32,2,0,0,10,0,31,2,34,5,10,0,24,5,9
2015,Boston Red Sox,61,414545,2015-06-11,34,2,2,0,8,1,37,5,1,0,6,0,32,2,35,5,10,3,24,6,5
2015,Boston Red Sox,62,414566,2015-06-12,39,7,2,0,12,3,46,10,0,0,8,0,41,2,43,12,15,1,27,13,4
2015,Boston Red Sox,63,414581,2015-06-13,43,1,2,0,9,1,44,4,0,0,10,0,44,1,45,5,12,1,33,5,9
2015,Boston Red Sox,64,414596,2015-06-14,34,6,0,0,8,1,40,5,0,0,6,1,41,4,45,13,16,2,27,13,4
2015,Boston Red Sox,65,414599,2015-06-15,34,2,2,0,10,1,36,2,0,0,5,0,34,1,36,4,9,0,27,4,7
2015,Boston Red Sox,66,414614,2015-06-16,37,1,5,0,18,1,38,9,0,0,3,3,37,2,39,4,10,0,27,4,11
2015,Boston Red Sox,67,414630,2015-06-17,34,2,0,0,8,1,37,2,0,0,8,0,33,6,40,5,10,0,24,5,6
2015,Boston Red Sox,68,414645,2015-06-18,35,3,2,0,9,0,38,5,0,1,8,1,33,2,36,0,6,0,27,2,7
2015,Boston Red Sox,69,414660,2015-06-19,38,3,3,0,16,1,41,7,0,2,2,0,36,2,39,3,10,1,27,3,6
2015,Boston Red Sox,70,414675,2015-06-20,36,3,2,0,10,1,40,4,0,0,5,1,31,3,37,7,11,2,24,7,3
2015,Boston Red Sox,71,414690,2015-06-21,42,4,8,0,16,3,46,13,0,0,5,2,35,4,39,2,9,0,27,2,5
2015,Boston Red Sox,72,414712,2015-06-23,35,5,2,0,8,0,40,4,0,0,12,0,33,3,38,6,11,1,27,6,5
2015,Boston Red Sox,73,414727,2015-06-24,29,1,0,1,7,1,32,5,0,0,5,0,33,1,34,1,8,0,27,1,11
2015,Boston Red Sox,74,414742,2015-06-25,38,0,3,1,12,1,39,6,0,0,7,0,39,2,44,8,14,1,27,8,9
2015,Boston Red Sox,75,414753,2015-06-26,36,5,2,0,10,0,42,4,1,2,7,0,38,2,41,3,12,0,30,3,10
2015,Boston Red Sox,76,414768,2015-06-27,30,0,0,0,3,1,30,1,0,0,9,0,29,3,33,4,7,3,24,4,12
2015,Boston Red Sox,77,414783,2015-06-28,33,2,2,0,8,3,36,5,1,0,11,0,36,1,39,2,10,0,27,3,12
2015,Boston Red Sox,78,414796,2015-06-29,32,3,1,0,7,0,35,3,0,0,5,2,29,0,30,1,5,0,27,1,5
2015,Boston Red Sox,79,414805,2015-06-30,34,5,1,0,7,2,39,4,0,0,3,0,33,2,35,3,6,1,27,3,5
2015,Boston Red Sox,80,414820,2015-07-01,33,0,1,0,6,1,33,2,0,0,10,2,37,1,40,11,16,5,24,11,5
2015,Boston Red Sox,81,414835,2015-07-02,46,3,2,0,19,2,49,12,0,2,7,1,39,8,47,6,14,2,27,6,6
2015,Chicago Cubs,1,413661,2015-04-05,32,2,3,0,5,0,34,0,0,1,12,0,36,4,40,3,10,0,27,3,11
2015,Chicago Cubs,2,413693,2015-04-08,24,1,0,1,2,0,28,2,1,0,11,1,31,3,34,0,4,0,27,0,8
2015,Chicago Cubs,3,413697,2015-04-10,30,4,0,2,5,0,37,1,1,1,7,0,34,3,37,5,11,1,24,5,7
2015,Chicago Cubs,4,413712,2015-04-11,36,5,1,2,12,3,44,9,1,0,8,2,38,2,40,5,12,1,27,5,10
2015,Chicago Cubs,5,413727,2015-04-12,33,4,2,0,7,1,38,6,1,3,8,0,37,1,38,5,11,0,27,5,8
2015,Chicago Cubs,6,413743,2015-04-13,36,5,1,0,10,3,42,7,0,0,4,0,42,0,42,6,13,0,30,6,7
2015,Chicago Cubs,7,413758,2015-04-14,31,5,0,0,5,1,36,2,0,1,9,0,33,2,35,3,7,0,27,3,8
2015,Chicago Cubs,8,413771,2015-04-15,32,4,2,1,11,1,39,5,1,1,6,0,30,3,33,0,4,0,27,0,8
2015,Chicago Cubs,9,413802,2015-04-17,34,3,3,0,7,0,38,4,0,1,12,0,34,2,36,5,8,2,27,5,7
2015,Chicago Cubs,10,413817,2015-04-18,43,8,1,0,12,2,51,7,0,4,12,0,43,1,44,6,10,1,33,6,13
2015,Chicago Cubs,11,413832,2015-04-19,35,2,1,1,7,0,38,2,0,1,8,0,36,2,38,5,10,2,27,5,5
2015,Chicago Cubs,12,413835,2015-04-20,37,3,2,1,14,0,41,5,0,2,3,0,33,0,33,2,5,1,27,2,10
2015,Chicago Cubs,13,413846,2015-04-21,40,4,3,1,12,2,45,9,0,0,14,0,35,4,40,8,9,2,27,8,8
2015,Chicago Cubs,14,413861,2015-04-22,37,3,2,0,10,0,40,3,0,1,8,0,31,0,34,3,7,1,24,4,9
2015,Chicago Cubs,15,413876,2015-04-23,32,3,2,0,8,0,35,4,0,0,12,1,34,2,36,4,10,1,24,5,7
2015,Chicago Cubs,16,413887,2015-04-24,42,3,3,0,9,2,45,7,0,2,14,0,38,4,44,3,8,0,33,3,16
2015,Chicago Cubs,17,413917,2015-04-26,33,3,2,0,6,1,36,5,0,1,10,0,33,3,36,2,6,1,27,2,9
2015,Chicago Cubs,18,413938,2015-04-27,32,2,2,0,11,0,34,4,0,1,5,0,31,0,32,0,4,0,27,0,8
2015,Chicago Cubs,19,413953,2015-04-28,35,6,2,1,12,0,42,6,0,5,8,0,32,0,32,2,5,1,27,2,11
2015,Chicago Cubs,20,413968,2015-04-29,31,1,0,1,7,0,33,1,0,0,14,0,40,5,46,8,14,0,27,8,11
2015,Chicago Cubs,21,413988,2015-05-01,29,3,1,1,9,1,33,1,0,0,9,0,30,1,33,0,4,0,27,0,8
2015,Chicago Cubs,22,414003,2015-05-02,32,3,0,0,5,1,35,1,0,0,18,0,34,3,39,5,9,1,27,6,11
2015,Chicago Cubs,23,414018,2015-05-03,35,2,1,0,8,0,38,3,1,1,10,1,33,2,37,5,9,1,27,5,7
2015,Chicago Cubs,24,414028,2015-05-04,39,7,1,0,12,2,46,9,0,2,10,1,33,4,40,10,11,1,24,10,6
2015,Chicago Cubs,25,414040,2015-05-05,36,4,4,0,10,0,42,4,1,0,12,0,33,2,39,7,12,1,24,7,2
2015,Chicago Cubs,26,414055,2015-05-06,35,3,4,0,10,1,38,6,0,0,7,0,36,4,41,2,9,1,27,5,7
2015,Chicago Cubs,27,414069,2015-05-07,33,2,2,0,6,0,35,1,0,0,12,0,33,1,34,4,10,0,24,5,10
2015,Chicago Cubs,28,414082,2015-05-08,37,2,2,0,10,4,39,7,0,1,15,0,35,7,42,6,10,2,27,6,10
2015,Chicago Cubs,29,414097,2015-05-09,35,1,3,0,8,1,36,4,0,0,10,0,33,5,40,10,11,3,24,12,4
2015,Chicago Cubs,30,414112,2015-05-10,37,3,1,0,6,1,40,2,0,0,16,0,38,5,43,3,9,2,31,3,5
2015,Chicago Cubs,31,414130,2015-05-11,28,6,0,1,6,2,36,4,0,1,8,0,31,5,36,3,6,2,27,3,7
2015,Chicago Cubs,32,414142,2015-05-12,35,7,4,0,11,2,42,6,0,0,9,1,28,2,31,1,5,0,27,1,12
2015,Chicago Cubs,33,414157,2015-05-13,29,4,1,1,7,0,34,2,0,0,10,0,30,1,34,1,6,0,27,1,7
2015,Chicago Cubs,34,414169,2015-05-14,31,2,1,2,6,1,35,6,0,1,3,0,37,1,38,5,10,3,27,5,14
2015,Chicago Cubs,35,414185,2015-05-15,47,9,1,3,15,2,61,11,2,2,10,0,50,8,58,10,15,3,36,10,11
2015,Chicago Cubs,36,414200,2015-05-16,29,4,0,1,8,0,36,4,2,3,11,0,36,1,38,1,11,1,27,1,8
2015,Chicago Cubs,37,414215,2015-05-17,30,6,1,0,5,0,36,0,0,0,8,0,32,3,36,3,8,0,27,3,9
2015,Chicago Cubs,38,414229,2015-05-19,34,1,1,0,7,3,35,3,0,1,14,0,31,0,31,1,5,0,24,4,10
2015,Chicago Cubs,39,414244,2015-05-20,29,5,1,1,5,0,36,3,1,2,10,1,30,4,37,2,6,1,27,2,15
2015,Chicago Cubs,40,414259,2015-05-21,34,2,2,0,7,2,36,3,0,0,8,0,30,0,30,0,5,0,27,0,7
2015,Chicago Cubs,41,414271,2015-05-22,49,5,3,0,11,1,54,4,0,1,11,0,48,5,53,5,12,2,37,5,9
2015,Chicago Cubs,42,414286,2015-05-23,36,3,2,2,8,1,41,9,0,2,13,0,34,2,36,3,7,1,27,6,8
2015,Chicago Cubs,43,414301,2015-05-24,31,1,1,0,5,2,32,3,0,0,5,0,29,1,31,4,6,1,24,4,10
2015,Chicago Cubs,44,414328,2015-05-25,30,1,1,1,5,1,32,1,0,0,8,0,30,3,35,2,5,2,27,2,8
2015,Chicago Cubs,45,414343,2015-05-26,33,3,3,0,9,2,36,3,0,0,5,0,28,2,32,2,6,2,27,2,6
2015,Chicago Cubs,46,414358,2015-05-27,33,1,2,1,7,0,36,0,0,1,14,0,37,3,40,2,9,2,27,3,13
2015,Chicago Cubs,47,414372,2015-05-29,35,2,2,0,8,2,37,4,0,0,15,0,37,3,40,5,11,3,27,8,8
2015,Chicago Cubs,48,414402,2015-05-31,36,5,1,0,7,0,41,2,0,0,10,1,37,5,42,1,4,0,33,1,11
2015,Chicago Cubs,49,414412,2015-06-01,34,4,2,1,8,1,39,5,0,0,7,0,33,1,34,1,6,0,27,1,13
2015,Chicago Cubs,50,414424,2015-06-02,33,3,4,0,8,0,36,2,0,0,7,0,32,2,34,5,8,1,24,5,7
2015,Chicago Cubs,51,414439,2015-06-03,35,4,1,1,8,1,40,3,0,1,8,1,36,2,38,7,14,2,24,7,6
2015,Chicago Cubs,52,414453,2015-06-04,30,4,0,0,6,0,34,2,0,1,10,0,32,3,37,1,8,0,27,1,9
2015,Chicago Cubs,53,414463,2015-06-05,35,0,1,0,9,3,35,5,0,0,11,0,34,3,38,7,12,1,24,7,6
2015,Chicago Cubs,54,414478,2015-06-06,33,2,1,0,7,0,35,4,0,0,8,0,31,3,34,2,5,2,27,2,9
2015,Chicago Cubs,55,414493,2015-06-07,39,5,4,0,14,0,44,6,0,0,5,1,36,0,36,2,8,1,27,3,7
2015,Chicago Cubs,56,414517,2015-06-09,34,2,0,0,8,0,36,0,0,1,9,0,35,2,37,6,13,0,24,6,10
2015,Chicago Cubs,57,414532,2015-06-10,41,5,1,1,16,2,47,12,0,0,10,1,34,1,35,3,10,1,27,3,11
2015,Chicago Cubs,58,414546,2015-06-11,33,5,3,1,8,2,39,6,0,0,10,0,33,2,35,3,6,1,27,3,6
2015,Chicago Cubs,59,414556,2015-06-12,36,3,2,1,8,1,41,4,0,0,11,0,40,4,45,2,9,1,30,5,12
2015,Chicago Cubs,60,414571,2015-06-13,30,0,4,2,11,1,33,4,0,0,2,0,35,1,37,3,9,2,27,3,11
2015,Chicago Cubs,61,414586,2015-06-14,37,2,4,0,8,0,41,2,1,0,10,0,39,4,43,1,7,0,33,1,7
2015,Chicago Cubs,62,414617,2015-06-16,30,3,0,1,4,0,34,0,0,0,9,0,35,8,43,6,9,1,27,6,7
2015,Chicago Cubs,63,414631,2015-06-17,43,5,2,1,18,4,49,17,0,0,6,1,29,2,31,0,4,0,27,0,6
2015,Chicago Cubs,64,414646,2015-06-18,34,2,0,1,7,1,37,3,0,0,13,0,30,3,34,3,8,0,24,4,11
2015,Chicago Cubs,65,414661,2015-06-19,30,0,0,0,4,2,30,2,0,0,4,0,34,2,36,6,12,0,24,7,3
2015,Chicago Cubs,66,414676,2015-06-20,40,3,2,1,11,0,44,4,0,1,11,0,32,5,37,1,7,1,30,1,8
2015,Chicago Cubs,67,414691,2015-06-21,37,5,1,0,12,2,44,8,1,0,10,0,31,0,31,0,4,0,27,0,7
2015,Chicago Cubs,68,414707,2015-06-22,29,2,0,0,5,3,31,4,0,0,10,0,28,4,32,2,5,2,27,2,8
2015,Chicago Cubs,69,414718,2015-06-23,33,3,1,0,5,0,37,1,1,2,8,0,32,3,36,0,3,0,30,0,8
2015,Chicago Cubs,70,414733,2015-06-24,33,4,1,0,9,0,37,2,0,0,8,0,33,1,34,5,7,2,27,5,10
2015,Chicago Cubs,71,414745,2015-06-25,32,3,3,0,8,0,35,0,0,0,8,0,31,6,37,4,6,0,27,4,9
2015,Chicago Cubs,72,414755,2015-06-26,38,3,2,1,12,0,44,2,1,0,8,0,34,4,39,2,6,1,27,3,9
2015,Chicago Cubs,73,414770,2015-06-27,31,4,2,0,7,0,35,1,0,0,8,0,34,6,41,8,13,0,24,8,4
2015,Chicago Cubs,74,414785,2015-06-28,33,3,3,0,6,0,37,1,1,0,9,0,31,1,32,4,8,0,24,4,12
2015,Chicago Cubs,75,414807,2015-06-30,30,5,1,0,4,0,35,1,0,0,8,0,30,1,31,0,3,0,27,0,9
2015,Chicago Cubs,76,414822,2015-07-01,39,5,3,0,9,0,44,2,0,3,9,0,40,2,43,0,7,0,33,0,13
2015,Chicago Cubs,77,414836,2015-07-02,34,5,0,0,8,2,40,6,0,1,5,0,30,0,31,1,5,0,27,1,8
2015,Chicago Cubs,78,414852,2015-07-03,33,2,1,1,6,0,36,1,0,1,7,0,31,4,36,2,5,2,27,2,10
2015,Chicago Cubs,79,414867,2015-07-04,28,3,1,1,4,2,32,7,0,0,5,0,39,2,41,2,10,0,27,2,7
2015,Chicago Cubs,80,414882,2015-07-05,27,3,1,1,3,0,31,2,0,1,9,0,30,1,31,0,5,0,27,0,8
2015,Chicago Cubs,81,414900,2015-07-06,31,1,1,0,6,0,32,0,0,0,5,0,32,3,37,4,6,0,27,6,10
2015,Chicago White Sox,1,413653,2015-04-06,28,2,1,1,5,1,31,1,0,0,3,0,34,5,42,10,13,2,24,10,3
2015,Chicago White Sox,2,413675,2015-04-08,34,0,3,0,10,1,35,5,1,0,10,0,37,2,41,7,14,2,24,7,5
2015,Chicago White Sox,3,413687,2015-04-09,30,1,2,1,4,0,32,1,0,0,7,0,31,2,35,4,8,1,24,4,2
2015,Chicago White Sox,4,413702,2015-04-10,28,2,2,0,3,0,30,0,0,0,7,0,36,9,46,5,10,1,27,6,9
2015,Chicago White Sox,5,413717,2015-04-11,33,1,2,1,10,2,35,5,0,0,5,0,35,1,36,4,8,0,27,4,10
2015,Chicago White Sox,6,413732,2015-04-12,37,0,1,0,12,2,37,6,0,1,7,0,34,2,36,2,7,0,27,2,10
2015,Chicago White Sox,7,413757,2015-04-14,33,2,1,0,8,1,35,4,0,0,5,0,31,3,34,0,3,0,27,1,14
